_returnType, addr, addrRoad, cameraNum, dataDay, gubun, gugun, idx, instt, lat, lng, numOfRows, pageNo, phone, photoInfo, pixel, resultCode, resultMsg, serviceKey, setDay, storeDays, totalCount
"xml","부산광역시 사하구 감천1동 264-5","부산광역시 사하구 원양로356번안길 27(감천1동)","1","2018-08-16","생활방범","사하구","5154","부산광역시 사하구청","35.082317","129.0078987","10","1","051-220-4341","360도전방면","200","","","","2018-11","30",""
"xml","부산광역시 사하구 감천1동 840","부산광역시 사하구 원양로368-5(감천1동)","1","2018-08-16","생활방범","사하구","5155","부산광역시 사하구청","35.083744","129.007002","10","1","051-220-4341","360도전방면","200","","","","2018-11","30",""
"xml","부산광역시 사하구 감천1동 92-1","부산광역시 사하구 원양로398번길 31(감천1동)","1","2018-08-16","쓰레기단속","사하구","5156","부산광역시 사하구청","35.084647","129.0066729","10","1","051-220-4435","전주방면","200","","","","2018-06","30",""
"xml","부산광역시 사하구 감천1동 194-5","부산광역시 사하구 원양로398번길 57(감천1동)","1","2018-08-16","생활방범","사하구","5157","부산광역시 사하구청","35.083744","129.007553","10","1","051-220-4341","360도전방면","200","","","","2018-04","30",""
"xml","부산광역시 사하구 다대1동 930-1","부산광역시 사하구 윤공단로 103(다대1동)","1","2018-08-16","생활방범","사하구","5158","부산광역시 사하구청","35.0603597","128.9706305","10","1","051-220-4341","360도전방면","200","","","","2018-12","30",""
"xml","부산광역시 사하구 다대1동 943-14","부산광역시 사하구 윤공단로 12(다대1동)","1","2018-08-16","생활방범","사하구","5159","부산광역시 사하구청","35.0547755","128.9692166","10","1","051-220-4341","360도전방면","200","","","","2018-11","30",""
"xml","부산광역시 사하구 다대1동 927-5","부산광역시 사하구 윤공단로 132(다대1동)","1","2018-08-16","생활방범","사하구","5160","부산광역시 사하구청","35.0613605","128.9728416","10","1","051-220-4341","360도전방면","200","","","","2018-12","30",""
"xml","부산광역시 사하구 다대1동 958","부산광역시 사하구 윤공단로 23(다대1동)","1","2018-08-16","생활방범","사하구","5161","부산광역시 사하구청","35.0546394","128.9679372","10","1","051-220-4341","360도전방면","200","","","","2018-12","30",""
"xml","부산광역시 사하구 다대1동 954-12","부산광역시 사하구 윤공단로 32-1(다대1동)","1","2018-08-16","쓰레기단속","사하구","5162","부산광역시 사하구청","35.0553919","128.9678058","10","1","051-220-4435","전주방면","200","","","","2018-05","30",""
"xml","부산광역시 사하구 다대1동 950-9","부산광역시 사하구 윤공단로 37-6(다대1동)","1","2018-08-16","생활방범","사하구","5163","부산광역시 사하구청","35.0560661","128.9673183","10","1","051-220-4341","360도전방면","200","","","","2018-12","30",""
"xml","부산광역시 사하구 다대1동 946-10","부산광역시 사하구 윤공단로 58(다대1동)","1","2018-08-16","생활방범","사하구","5164","부산광역시 사하구청","35.0574169","128.9676006","10","1","051-220-4341","360도전방면","200","","","","2018-12","30",""
"xml","부산광역시 사하구 다대1동 938-12","부산광역시 사하구 윤공단로 74(다대1동)","1","2018-08-16","생활방범","사하구","5165","부산광역시 사하구청","35.0584917","128.9684549","10","1","051-220-4341","360도전방면","200","","","","2018-12","30",""
"xml","부산광역시 사하구 다대1동 653-8","부산광역시 사하구 윤공단로 9(다대1동)","1","2018-08-16","쓰레기단속","사하구","5166","부산광역시 사하구청","35.0545573","128.9696096","10","1","051-220-4435","전주방면","200","","","","2018-06","30",""
"xml","부산광역시 사하구 다대1동 1586","부산광역시 사하구 윤공단로_119(다대2동)","1","2018-08-16","생활방범","사하구","5167","부산광역시 사하구청","35.059295","128.981091","10","1","051-220-4341","360도전방면","200","","","","2018-11","30",""
"xml","부산광역시 사하구 당리동 309-5","부산광역시 사하구 승학로31번길 1(당리동)","1","2018-08-16","생활방범","사하구","5093","부산광역시 사하구청","35.106978","128.972746","10","1","051-220-4341","360도전방면","200","","","","2018-11","30",""
"xml","부산광역시 사하구 당리동 309-2","부산광역시 사하구 승학로31번길 21(당리동)","1","2018-08-16","쓰레기단속","사하구","5094","부산광역시 사하구청","35.1070218","128.9735056","10","1","051-220-4435","전주방면","200","","","","2018-12","30",""
"xml","부산광역시 사하구 당리동 182-11","부산광역시 사하구 승학로31번길 33(당리동)","1","2018-08-16","생활방범","사하구","5095","부산광역시 사하구청","35.107222","128.9743857","10","1","051-220-4341","360도전방면","200","","","","2018-09","30",""
"xml","부산광역시 사하구 당리동 310-4","부산광역시 사하구 승학로31번길 8(당리동)","1","2018-08-16","쓰레기단속","사하구","5096","부산광역시 사하구청","35.1068644","128.9729937","10","1","051-220-4435","전주방면","200","","","","2018-05","30",""
"xml","부산광역시 사하구 당리동 61-8","부산광역시 사하구 승학로71번길 82(당리동)","1","2018-08-16","쓰레기단속","사하구","5097","부산광역시 사하구청","35.1075532","128.9784123","10","1","051-220-4435","전주방면","200","","","","2018-02","30",""
"xml","부산광역시 사하구 당리동 60-5","부산광역시 사하구 승학로71번길_70(당리동)","1","2018-08-16","생활방범","사하구","5098","부산광역시 사하구청","35.107141","128.978004","10","1","051-220-4341","360도전방면","200","","","","2018-11","30",""
"xml","부산광역시 사하구 당리동 86-4","부산광역시 사하구 승학로71번안길 10(당리동)","1","2018-08-16","쓰레기단속","사하구","5099","부산광역시 사하구청","35.1052288","128.9759157","10","1","051-220-4435","전주방면","200","","","","2018-06","30",""
"xml","부산광역시 사하구 당리동 87-2","부산광역시 사하구 승학로71번안길 16(당리동)","1","2018-08-16","쓰레기단속","사하구","5100","부산광역시 사하구청","35.1055172","128.9760385","10","1","051-220-4435","전주방면","200","","","","2018-05","30",""
"xml","부산광역시 사하구 당리동 86-3","부산광역시 사하구 승학로71번안길 32(당리동)","1","2018-08-16","생활방범","사하구","5101","부산광역시 사하구청","35.105293","128.975884","10","1","051-220-4341","360도전방면","200","","","","2018-12","30",""
"xml","부산광역시 사하구 당리동 96-24","부산광역시 사하구 승학로71번안길 72(당리동)","1","2018-08-16","생활방범","사하구","5102","부산광역시 사하구청","35.1076437","128.9774187","10","1","051-220-4341","360도전방면","200","","","","2018-12","30",""
"xml","부산광역시 사하구 당리동 26-23","부산광역시 사하구 승학로71번안길 94(당리동)","1","2018-08-16","쓰레기단속","사하구","5103","부산광역시 사하구청","35.1081052","128.978277","10","1","051-220-4435","전주방면","200","","","","2018-02","30",""
"xml","부산광역시 사하구 당리동 101-8","부산광역시 사하구 승학로71번안길_31(당리동)","1","2018-08-16","생활방범","사하구","5104","부산광역시 사하구청","35.106288","128.976244","10","1","051-220-4341","360도전방면","200","","","","2018-11","30",""
"xml","부산광역시 사하구 신평2동 647-2","부산광역시 사하구 신산로29번길 50(신평2동)","1","2018-08-16","생활방범","사하구","5105","부산광역시 사하구청","35.094161","128.9588143","10","1","051-220-4341","360도전방면","200","","","","2018-11","30",""
"xml","부산광역시 사하구 신평2동 469-2","부산광역시 사하구 신산북로_11(신평2동)","1","2018-08-16","생활방범","사하구","5106","부산광역시 사하구청","35.1036819","129.0053849","10","1","051-220-4341","360도전방면","200","","","","2018-11","30",""
"xml","부산광역시 사하구 신평1동 219-4","부산광역시 사하구 신산북로43번길 62(신평1동)","3","2018-08-16","생활방범","사하구","5107","부산광역시 사하구청","35.0930455","128.9712431","10","1","051-220-4341","360도전방면","200","","","","2018-06","30",""
"xml","부산광역시 사하구 신평1동 290-1","부산광역시 사하구 신산북로57번길 6(신평1동)","1","2018-08-16","생활방범","사하구","5108","부산광역시 사하구청","35.0916501","128.9708505","10","1","051-220-4341","360도전방면","200","","","","2018-11","30",""
"xml","부산광역시 사하구 신평1동 461","부산광역시 사하구 신산북로57번길_25(신평1동)","1","2018-08-16","생활방범","사하구","5109","부산광역시 사하구청","35.092274","128.971034","10","1","051-220-4341","360도전방면","200","","","","2018-11","30",""
"xml","부산광역시 사하구 을숙도대로 466(신평2동)","부산광역시 사하구 신평2동659-2","1","2018-08-16","재난재해","사하구","5110","부산광역시 사하구청","35.08285","128.95164","10","1","051-220-4561","360도전방향","200","","","","2018-06","30",""
"xml","부산광역시 사하구 괴정3동 446-4","부산광역시 사하구 오작로 26-1(괴정3동)","1","2018-08-16","쓰레기단속","사하구","5111","부산광역시 사하구청","35.0983435","128.9965343","10","1","051-220-4435","전주방면","200","","","","2018-12","30",""
"xml","부산광역시 사하구 괴정3동 393-9","부산광역시 사하구 오작로 61(괴정3동)","1","2018-08-16","생활방범","사하구","5112","부산광역시 사하구청","35.099935","128.9998943","10","1","051-220-4341","360도전방면","200","","","","2018-04","30",""
"xml","부산광역시 사하구 괴정2동 378-7","부산광역시 사하구 오작로 86-1(괴정2동)","1","2018-08-16","생활방범","사하구","5113","부산광역시 사하구청","35.0998892","129.0023155","10","1","051-220-4341","360도전방면","200","","","","2018-12","30",""
"xml","부산광역시 사하구 괴정2동 354-165","부산광역시 사하구 오작로_100(괴정2동)","1","2018-08-16","생활방범","사하구","5114","부산광역시 사하구청","35.100933","129.003506","10","1","051-220-4341","360도전방면","200","","","","2018-11","30",""
"xml","부산광역시 사하구 괴정2동 350-57","부산광역시 사하구 오작로_142(괴정2동)","1","2018-08-16","생활방범","사하구","5115","부산광역시 사하구청","35.0912883","128.9656252","10","1","051-220-4341","360도전방면","200","","","","2018-11","30",""
"xml","부산광역시 사하구 괴정2동 352-74","부산광역시 사하구 오작로122번길 5(괴정2동)","1","2018-08-16","생활방범","사하구","5116","부산광역시 사하구청","35.1025217","129.0044326","10","1","051-220-4341","360도전방면","200","","","","2018-12","30",""
"xml","부산광역시 사하구 괴정2동 1-2","부산광역시 사하구 오작로162번길_19(괴정2동)","1","2018-08-16","생활방범","사하구","5117","부산광역시 사하구청","35.103972","129.008402","10","1","051-220-4341","360도전방면","200","","","","2018-11","30",""
"xml","부산광역시 사하구 괴정2동 3-1","부산광역시 사하구 오작로166번길 2(괴정2동)","4","2018-08-16","생활방범","사하구","5118","부산광역시 사하구청","35.104827","129.0076593","10","1","051-220-4341","360도전방면","200","","","","2018-06","30",""
